dataset,scene,frame_index,uid,baseline_psnr,ours_psnr,delta_psnr,scene_delta_psnr
rpng,table_01,355,1662915743187286139.png,22.665950775146484,25.571361541748047,2.9054107666015625,1.652589399026212
rpng,table_07,1760,1662924214302050352.png,24.806901931762695,27.71225929260254,2.9053573608398438,1.4890395942958747
rpng,table_07,1665,1662924211131250620.png,24.58509635925293,27.490341186523438,2.905244827270508,1.4890395942958747
rpng,table_04,5040,1662919323798213005.png,21.844757080078125,24.74966812133789,2.9049110412597656,1.1251944239738059
rpng,table_06,915,1662924037520734787.png,24.579498291015625,27.48377799987793,2.9042797088623047,1.7908915442389421
rpng,table_04,4965,1662919321291994095.png,23.50984764099121,26.413150787353516,2.9033031463623047,1.1251944239738059
rpng,table_08,5865,1662925987907168150.png,21.187973022460938,24.09124755859375,2.9032745361328125,1.692766843330734
aria,aria1253,640,3846769945637.jpg,25.483858108520508,28.385570526123047,2.901712417602539,1.7197942733764648
rpng,table_08,480,1662925808321271896.png,21.272541046142578,24.17400360107422,2.9014625549316406,1.692766843330734
rpng,table_07,2950,1662924253988103628.png,25.33829116821289,28.23685073852539,2.8985595703125,1.4890395942958747
rpng,table_04,4065,1662919291296688557.png,22.873924255371094,25.77239227294922,2.898468017578125,1.1251944239738059
rpng,table_01,1935,1662915795866842031.png,23.916025161743164,26.814300537109375,2.898275375366211,1.652589399026212
rpng,table_06,2365,1662924085844874382.png,24.024921417236328,26.921066284179688,2.8961448669433594,1.7908915442389421
rpng,table_04,5460,1662919337807849169.png,21.65033531188965,24.545978546142578,2.8956432342529297,1.1251944239738059
rpng,table_02,1275,1662917405368577957.png,21.045272827148438,23.93860626220703,2.8933334350585938,2.1988808030951503
rpng,table_04,5455,1662919337641108751.png,22.0498104095459,24.941835403442383,2.8920249938964844,1.1251944239738059
aria,aria1253,875,3858519939175.jpg,21.97526741027832,24.865915298461914,2.8906478881835938,1.7197942733764648
rpng,table_01,340,1662915742682879925.png,24.229862213134766,27.11984634399414,2.889984130859375,1.652589399026212
rpng,table_08,980,1662925824990426064.png,21.74738121032715,24.63730239868164,2.889921188354492,1.692766843330734
rpng,table_02,925,1662917393678909063.png,18.756696701049805,21.646434783935547,2.889738082885742,2.1988808030951503
rpng,table_02,1775,1662917422030598402.png,20.592878341674805,23.48163414001465,2.8887557983398438,2.1988808030951503
rpng,table_08,7430,1662926040078460693.png,21.090354919433594,23.97861671447754,2.8882617950439453,1.692766843330734
rpng,table_08,2895,1662925888856529474.png,23.27322769165039,26.161357879638672,2.8881301879882812,1.692766843330734
rpng,table_08,7440,1662926040413334608.png,21.092985153198242,23.980854034423828,2.887868881225586,1.692766843330734
rpng,table_04,4040,1662919290461202621.png,22.339096069335938,25.226070404052734,2.886974334716797,1.1251944239738059
aria,aria301_305,2300,1531350694525.jpg,25.194120407104492,28.08032989501953,2.886209487915039,3.185685308169788
rpng,table_08,2020,1662925859674743414.png,21.77290916442871,24.65894889831543,2.8860397338867188,1.692766843330734
rpng,table_07,1710,1662924212634588718.png,24.467363357543945,27.353200912475586,2.8858375549316406,1.4890395942958747
rpng,table_08,7130,1662926030106529236.png,21.092605590820312,23.97764015197754,2.8850345611572266,1.692766843330734
rpng,table_03,2645,1662918550609114885.png,17.109771728515625,19.994731903076172,2.884960174560547,1.7509620873292064
rpng,table_04,4060,1662919291130139589.png,22.49458122253418,25.37946319580078,2.8848819732666016,1.1251944239738059
rpng,table_04,4130,1662919293465855122.png,22.850522994995117,25.734050750732422,2.8835277557373047,1.1251944239738059
rpng,table_08,335,1662925803489643097.png,24.501914978027344,27.384719848632812,2.8828048706054688,1.692766843330734
rpng,table_08,3780,1662925918366029739.png,22.523937225341797,25.405559539794922,2.881622314453125,1.692766843330734
rpng,table_02,1970,1662917428533423424.png,20.27370834350586,23.15436553955078,2.880657196044922,2.1988808030951503
aria,aria1253,230,3826269945425.jpg,25.770610809326172,28.650293350219727,2.8796825408935547,1.7197942733764648
rpng,table_04,4505,1662919305965628147.png,23.92068862915039,26.79987907409668,2.879190444946289,1.1251944239738059
rpng,table_08,485,1662925808487747669.png,21.243572235107422,24.122604370117188,2.8790321350097656,1.692766843330734
rpng,table_07,2910,1662924252653557777.png,25.11448860168457,27.993480682373047,2.8789920806884766,1.4890395942958747
rpng,table_08,6075,1662925994912744522.png,20.989429473876953,23.867464065551758,2.8780345916748047,1.692766843330734
rpng,table_04,4120,1662919293129284620.png,23.16800880432129,26.045917510986328,2.877908706665039,1.1251944239738059
rpng,table_04,3990,1662919288791918278.png,21.343935012817383,24.219947814941406,2.8760128021240234,1.1251944239738059
rpng,table_04,4940,1662919320460447550.png,22.355201721191406,25.231046676635742,2.875844955444336,1.1251944239738059
aria,aria1253,505,3840019941225.jpg,24.433481216430664,27.307146072387695,2.8736648559570312,1.7197942733764648
aria,aria301_305,2290,1530850695275.jpg,25.275432586669922,28.148195266723633,2.872762680053711,3.185685308169788
rpng,table_07,2085,1662924225140991926.png,26.613338470458984,29.485074996948242,2.871736526489258,1.4890395942958747
rpng,table_04,4100,1662919292462420702.png,23.05535888671875,25.926301956176758,2.870943069458008,1.1251944239738059
aria,aria301_305,1690,1500850690475.jpg,21.886699676513672,24.756153106689453,2.8694534301757812,3.185685308169788
rpng,table_08,950,1662925823991621733.png,23.389408111572266,26.25881576538086,2.8694076538085938,1.692766843330734
rpng,table_08,3120,1662925896352119684.png,23.076316833496094,25.945070266723633,2.868753433227539,1.692766843330734
rpng,table_06,1315,1662924050829860687.png,21.93129539489746,24.799623489379883,2.868328094482422,1.7908915442389421
aria,aria301_305,610,1446850695812.jpg,18.747209548950195,21.615406036376953,2.868196487426758,3.185685308169788
rpng,table_07,3065,1662924257821676016.png,24.81907081604004,27.686508178710938,2.8674373626708984,1.4890395942958747
rpng,table_03,1070,1662918498098555803.png,19.886030197143555,22.753202438354492,2.8671722412109375,1.7509620873292064
rpng,table_08,4650,1662925947378945351.png,22.763349533081055,25.63046646118164,2.867116928100586,1.692766843330734
rpng,table_04,4515,1662919306299387932.png,23.34002685546875,26.2070255279541,2.8669986724853516,1.1251944239738059
rpng,table_08,1110,1662925829320847273.png,22.3265438079834,25.1929931640625,2.8664493560791016,1.692766843330734
rpng,table_07,1705,1662924212467843533.png,24.66697883605957,27.53314208984375,2.8661632537841797,1.4890395942958747
rpng,table_08,4655,1662925947545674086.png,22.685529708862305,25.550710678100586,2.8651809692382812,1.692766843330734
rpng,table_04,3565,1662919274627655745.png,23.758495330810547,26.62322235107422,2.864727020263672,1.1251944239738059
rpng,table_02,340,1662917374194939613.png,22.037363052368164,24.901123046875,2.863759994506836,2.1988808030951503
rpng,table_04,5470,1662919338141328812.png,21.636554718017578,24.50021743774414,2.8636627197265625,1.1251944239738059
rpng,table_07,495,1662924172125135422.png,25.608013153076172,28.47163963317871,2.863626480102539,1.4890395942958747
rpng,table_08,205,1662925799150570154.png,23.296642303466797,26.157817840576172,2.861175537109375,1.692766843330734
rpng,table_04,4905,1662919319296155691.png,22.474834442138672,25.33538818359375,2.860553741455078,1.1251944239738059
rpng,table_04,5450,1662919337474369049.png,22.084638595581055,24.944194793701172,2.859556198120117,1.1251944239738059
rpng,table_08,4845,1662925953881699800.png,23.06351089477539,25.921749114990234,2.8582382202148438,1.692766843330734
rpng,table_08,3900,1662925922367794037.png,22.568883895874023,25.425519943237305,2.8566360473632812,1.692766843330734
aria,aria301_305,2335,1533100689562.jpg,25.296964645385742,28.153322219848633,2.8563575744628906,3.185685308169788
rpng,table_02,1145,1662917401021021128.png,19.83661651611328,22.692968368530273,2.856351852416992,2.1988808030951503
rpng,table_02,920,1662917393512366295.png,18.661701202392578,21.517745971679688,2.8560447692871094,2.1988808030951503
rpng,table_04,4075,1662919291629763365.png,22.75619125366211,25.61105728149414,2.8548660278320312,1.1251944239738059
aria,aria301_305,615,1447100695475.jpg,18.52520751953125,21.379886627197266,2.8546791076660156,3.185685308169788
rpng,table_08,6585,1662926011919149160.png,18.987689971923828,21.84014892578125,2.852458953857422,1.692766843330734
rpng,table_07,2900,1662924252317967415.png,25.132339477539062,27.983301162719727,2.850961685180664,1.4890395942958747
rpng,table_04,4945,1662919320626791477.png,22.278228759765625,25.12801742553711,2.8497886657714844,1.1251944239738059
rpng,table_04,4950,1662919320793120146.png,22.402633666992188,25.251976013183594,2.8493423461914062,1.1251944239738059
rpng,table_01,740,1662915756039727211.png,23.442649841308594,26.291425704956055,2.848775863647461,1.652589399026212
rpng,table_08,3145,1662925897184970856.png,22.408985137939453,25.25768280029297,2.8486976623535156,1.692766843330734
rpng,table_06,2215,1662924080842561245.png,24.123838424682617,26.9722900390625,2.848451614379883,1.7908915442389421
rpng,table_07,2905,1662924252485733747.png,25.341907501220703,28.190343856811523,2.8484363555908203,1.4890395942958747
rpng,table_08,7455,1662926040913754225.png,20.66936492919922,23.517642974853516,2.848278045654297,1.692766843330734
rpng,table_05,3455,1662923883721439838.png,23.920888900756836,26.767845153808594,2.846956253051758,1.0883580475224477
rpng,table_03,590,1662918482073683500.png,20.366640090942383,23.211565017700195,2.8449249267578125,1.7509620873292064
rpng,table_06,2135,1662924078170720816.png,22.059101104736328,24.90340805053711,2.8443069458007812,1.7908915442389421
rpng,table_08,2010,1662925859340628147.png,23.064023971557617,25.90829086303711,2.844266891479492,1.692766843330734
rpng,table_07,455,1662924170782605410.png,23.794477462768555,26.637847900390625,2.8433704376220703,1.4890395942958747
rpng,table_02,310,1662917373197060823.png,21.465408325195312,24.307754516601562,2.84234619140625,2.1988808030951503
rpng,table_07,1765,1662924214468796492.png,24.97608184814453,27.81793975830078,2.84185791015625,1.4890395942958747
rpng,table_03,2450,1662918544095877647.png,21.380680084228516,24.221994400024414,2.8413143157958984,1.7509620873292064
rpng,table_07,470,1662924171283684492.png,24.323104858398438,27.164260864257812,2.841156005859375,1.4890395942958747
rpng,table_03,4850,1662918624142577648.png,21.03790283203125,23.878019332885742,2.840116500854492,1.7509620873292064
rpng,table_01,2095,1662915801194590092.png,22.888992309570312,25.728561401367188,2.839569091796875,1.652589399026212
rpng,table_08,1955,1662925857509372234.png,21.905048370361328,24.744260787963867,2.839212417602539,1.692766843330734
rpng,table_07,1645,1662924210461050987.png,24.664836883544922,27.503950119018555,2.839113235473633,1.4890395942958747
rpng,table_07,520,1662924172958785057.png,25.542165756225586,28.378604888916016,2.8364391326904297,1.4890395942958747
aria,aria1253,770,3853269938100.jpg,24.403993606567383,27.23796844482422,2.833974838256836,1.7197942733764648
rpng,table_01,325,1662915742179959536.png,24.42914581298828,27.261470794677734,2.832324981689453,1.652589399026212
aria,aria301_305,2110,1521850697475.jpg,26.610504150390625,29.441679000854492,2.831174850463867,3.185685308169788
rpng,table_06,865,1662924035846445322.png,23.656530380249023,26.485517501831055,2.8289871215820312,1.7908915442389421
aria,aria1253,520,3840769941012.jpg,26.78243637084961,29.61124610900879,2.8288097381591797,1.7197942733764648
rpng,table_03,5715,1662918652985822916.png,21.108692169189453,23.937259674072266,2.8285675048828125,1.7509620873292064
rpng,table_08,6055,1662925994248529434.png,21.223766326904297,24.052223205566406,2.8284568786621094,1.692766843330734
rpng,table_08,4670,1662925948045869112.png,22.449758529663086,25.278213500976562,2.8284549713134766,1.692766843330734
aria,aria1253,340,3831769945175.jpg,25.51059913635254,28.338478088378906,2.827878952026367,1.7197942733764648
rpng,table_08,7585,1662926045255580664.png,19.10468292236328,21.932336807250977,2.8276538848876953,1.692766843330734
rpng,table_08,1005,1662925825822774887.png,22.60591697692871,25.432247161865234,2.8263301849365234,1.692766843330734
rpng,table_08,5850,1662925987408792019.png,20.915538787841797,23.741853713989258,2.826314926147461,1.692766843330734
rpng,table_08,520,1662925809653073549.png,21.240833282470703,24.066774368286133,2.8259410858154297,1.692766843330734
rpng,table_02,1780,1662917422197336674.png,20.60948371887207,23.435035705566406,2.825551986694336,2.1988808030951503
rpng,table_04,4070,1662919291463230371.png,22.901878356933594,25.72727394104004,2.8253955841064453,1.1251944239738059
rpng,table_02,2055,1662917431367978334.png,21.60025405883789,24.424875259399414,2.8246212005615234,2.1988808030951503
aria,aria1253,750,3852269947425.jpg,23.18536376953125,26.009958267211914,2.824594497680664,1.7197942733764648
rpng,table_02,1880,1662917425532165289.png,20.583480834960938,23.407958984375,2.8244781494140625,2.1988808030951503
rpng,table_04,4600,1662919309148193836.png,22.92681884765625,25.750883102416992,2.824064254760742,1.1251944239738059
rpng,table_03,6280,1662918671824614286.png,19.11526870727539,21.938819885253906,2.8235511779785156,1.7509620873292064
rpng,table_07,3815,1662924282836699009.png,25.361797332763672,28.184661865234375,2.822864532470703,1.4890395942958747
